item_id,item_name,combined_columns
427270,Orcs Must Die! Unchained,Orcs Must Die! Unchained Action Robot EntertainmentOrcs Must Die! Unchained 76561198048353577 Action 2017 Robot Entertainment
427470,Democracy 3 Africa,Democracy 3 Africa Indie Positech GamesDemocracy 3 Africa AriakWolf Indie 2016 Positech Games
427510,Way of the Samurai 3,Way of the Samurai 3 Action ACQUIRE Corp.Way of the Samurai 3 76561197995483380 Action 2016 ACQUIRE Corp.
427520,Factorio,Factorio Casual Wube Software LTD.Factorio sad-commie Casual 2016 Wube Software LTD.
427550,Tibetan Quest: Beyond the World's End,Tibetan Quest: Beyond the World's End Adventure Brave Giant LTDTibetan Quest: Beyond the World's End phrostb Adventure 2016 Brave Giant LTD
427640,The Ables: Freepoint High,"The Ables: Freepoint High Action Qiwi Games, LLC,GraveckThe Ables: Freepoint High phrostb Action 2015 Qiwi Games, LLC,Graveck"
427660,NightCry,NightCry Adventure Nude MakerNightCry 76561198024531364 Adventure 2016 Nude Maker
427730,Who's Your Daddy,Who's Your Daddy Action Evil Tortilla GamesWho's Your Daddy 76561198104393251 Action 2015 Evil Tortilla Games
427770,Pills4Skills,Pills4Skills Action Petro ShoferystovPills4Skills phrostb Action 2016 Petro Shoferystov
427780,PERFECT ANGLE: The puzzle game based on optical illusions,PERFECT ANGLE: The puzzle game based on optical illusions Adventure Ivanovich GamesPERFECT ANGLE: The puzzle game based on optical illusions chidvd Adventure 2015 Ivanovich Games
427810,CALENDULA,CALENDULA Indie Blooming Buds StudioCALENDULA phrostb Indie 2016 Blooming Buds Studio
427820,Hitman GO: Definitive Edition,Hitman GO: Definitive Edition Strategy Square Enix MontréalHitman GO: Definitive Edition AMV72 Strategy 2016 Square Enix Montréal
427930,Army of Tentacles: (Not) A Cthulhu Dating Sim,Army of Tentacles: (Not) A Cthulhu Dating Sim Adventure Stegalosaurus Game DevelopmentArmy of Tentacles: (Not) A Cthulhu Dating Sim chidvd Adventure 2016 Stegalosaurus Game Development
427950,The Withering,The Withering Action CM SoftworksThe Withering phrostb Action 2015 CM Softworks
427980,Aozora Meikyuu,Aozora Meikyuu Adventure Yume CreationsAozora Meikyuu idonothack Adventure 2016 Yume Creations
42800,East India Company: Privateer,East India Company: Privateer Strategy Nitro GamesEast India Company: Privateer chidvd Strategy 2009 Nitro Games
428020,The ORPHEUS Ruse,The ORPHEUS Ruse Indie Choice of GamesThe ORPHEUS Ruse 76561198094428264 Indie 2013 Choice of Games
428060,Millia -The ending-,Millia -The ending- Indie Millia SoftMillia -The ending- TheEternalDay Indie 2016 Millia Soft
42810,For The Glory,For The Glory Strategy Crystal Empire GamesFor The Glory chidvd Strategy 2009 Crystal Empire Games
428100,Beyond Reality,Beyond Reality Action EternalShadow StudiosBeyond Reality phrostb Action 2016 EternalShadow Studios
428110,Save Halloween: City of Witches,Save Halloween: City of Witches Adventure Quick Click GamesSave Halloween: City of Witches chidvd Adventure 2015 Quick Click Games
42820,East India Company: Battle of Trafalgar,East India Company: Battle of Trafalgar Strategy Nitro GamesEast India Company: Battle of Trafalgar chidvd Strategy 2009 Nitro Games
428200,Attack Heroes,Attack Heroes Adventure Ejoy GamesAttack Heroes avez Adventure 2017 Ejoy Games
428210,Horror in the Asylum,Horror in the Asylum Action Adham JaberHorror in the Asylum chidvd Action 2016 Adham Jaber
428220,TurnOn,TurnOn Action Brainy Studio LLCTurnOn Steamified Action 2016 Brainy Studio LLC
428240,Hauntsters,Hauntsters Action Shark Tree StudiosHauntsters phrostb Action 2015 Shark Tree Studios
428250,Mystery Castle: The Mirror's Secret,Mystery Castle: The Mirror's Secret Adventure Meridian'93Mystery Castle: The Mirror's Secret 76561198003056556 Adventure 2015 Meridian'93
428260,The Book of Desires,The Book of Desires Adventure Meridian'93The Book of Desires chidvd Adventure 2015 Meridian'93
428270,Twilight City: Love as a Cure,Twilight City: Love as a Cure Adventure Meridian'93Twilight City: Love as a Cure 76561198003056556 Adventure 2015 Meridian'93
428280,Mystery of Unicorn Castle: The Beastmaster,Mystery of Unicorn Castle: The Beastmaster Adventure Meridian'93Mystery of Unicorn Castle: The Beastmaster 76561198003056556 Adventure 2015 Meridian'93
428350,Fear Equation,Fear Equation Indie Screwfly StudiosFear Equation gooseisthegreatest Indie 2016 Screwfly Studios
428410,PRiO,PRiO Action DanielDavisGamesPRiO chidvd Action 2016 DanielDavisGames
428430,Endorlight,Endorlight Adventure Unika GamesEndorlight DJKamBer Adventure 2016 Unika Games
42850,Arsenal of Democracy,Arsenal of Democracy Strategy BL-LogicArsenal of Democracy chidvd Strategy 2010 BL-Logic
428510,Solitaire Christmas. Match 2 Cards,Solitaire Christmas. Match 2 Cards Casual CreobitSolitaire Christmas. Match 2 Cards chidvd Casual 2015 Creobit
428530,Machine Gun Train Run,Machine Gun Train Run Action Party Robot StudioMachine Gun Train Run chidvd Action 2016 Party Robot Studio
428550,Momodora: Reverie Under the Moonlight,Momodora: Reverie Under the Moonlight Action BombserviceMomodora: Reverie Under the Moonlight 76561198063378113 Action 2016 Bombservice
428690,Youtubers Life,Youtubers Life Indie U-Play OnlineYoutubers Life maxpaynepillkiller Indie 2016 U-Play Online
428740,Nordenfelt,Nordenfelt Action Black GolemNordenfelt chidvd Action 2016 Black Golem
428750,Neon Chrome,Neon Chrome Action 10tons LtdNeon Chrome JrRocket000 Action 2016 10tons Ltd
428760,Hatch and Slay,Hatch and Slay Action Myrolit StudiosHatch and Slay chidvd Action 2015 Myrolit Studios
428830,Save the Dodos,Save the Dodos Casual 3DDUOSave the Dodos phrostb Casual 2016 3DDUO
428880,The Quest,The Quest Adventure RedshiftThe Quest 76561197992681922 Adventure 2016 Redshift
42890,Sword of the Stars Complete Collection,Sword of the Stars Complete Collection Strategy Kerberos Productions Inc.Sword of the Stars Complete Collection chidvd Strategy 2008 Kerberos Productions Inc.
428900,"Linea, the Game","Linea, the Game Action KHB-SoftLinea, the Game Forty-Nine Action 2016 KHB-Soft"
428930,Into the Belly of the Beast,Into the Belly of the Beast Action Lucky BrogramsInto the Belly of the Beast djnemonic Action 2016 Lucky Brograms
428940,CONTASION 2,CONTASION 2 Action Alex WoodcockCONTASION 2 chidvd Action 2015 Alex Woodcock
428950,"Kivi, Toilet and Shotgun","Kivi, Toilet and Shotgun Action 16bit NightsKivi, Toilet and Shotgun jonasdbomb Action 2016 16bit Nights"
4290,RACE: Caterham Expansion,RACE: Caterham Expansion Racing SimBinRACE: Caterham Expansion chidvd Racing 2007 SimBin
429020,Lost World Zero,Lost World Zero Action m4gLost World Zero chidvd Action 2016 m4g
429040,Furfly,Furfly Action SMD Gaming StudioFurfly chidvd Action 2015 SMD Gaming Studio
429050,Feed and Grow: Fish,Feed and Grow: Fish Action Old B1oodFeed and Grow: Fish 76561198003056556 Action 2016 Old B1ood
429060,Zombie Wars: Invasion,Zombie Wars: Invasion Casual DNZY GamesZombie Wars: Invasion phrostb Casual 2016 DNZY Games
42910,Magicka,Magicka Action Arrowhead Game StudiosMagicka maplemage Action 2011 Arrowhead Game Studios
429120,Zamarian,Zamarian Action Quarter Pound StudiosZamarian chidvd Action 2016 Quarter Pound Studios
429160,Cyborg Rage,Cyborg Rage Action Ragiva GamesCyborg Rage chidvd Action 2016 Ragiva Games
42920,The Kings' Crusade,The Kings' Crusade Strategy NeoCoreGamesThe Kings' Crusade AMV72 Strategy 2010 NeoCoreGames
429200,Super Helmets on Fire DX Ultra Edition Plus Alpha,Super Helmets on Fire DX Ultra Edition Plus Alpha Action Ripper GamesSuper Helmets on Fire DX Ultra Edition Plus Alpha chidvd Action 2016 Ripper Games
429220,FullBlast,FullBlast Action UFO Crash GamesFullBlast Steamified Action 2016 UFO Crash Games
429260,Super Intergalactic Gang,Super Intergalactic Gang Action Martin CerdeiraSuper Intergalactic Gang phrostb Action 2016 Martin Cerdeira
429280,Gems of the Aztecs,Gems of the Aztecs Casual WelloreGems of the Aztecs chidvd Casual 2016 Wellore
42930,Elven Legacy: Magic,Elven Legacy: Magic Strategy 1C:InoCoElven Legacy: Magic chidvd Strategy 2009 1C:InoCo
429300,Sepia Tears,Sepia Tears Casual Scarlet String StudiosSepia Tears xfluttersx Casual 2016 Scarlet String Studios
429330,Stikbold!,Stikbold! Action Game SwingStikbold! maplemage Action 2016 Game Swing
429350,Satellite Rush,Satellite Rush Action Kimeric LabsSatellite Rush Steamified Action 2016 Kimeric Labs
42940,Elven Legacy: Siege,Elven Legacy: Siege Strategy 1C:InoCoElven Legacy: Siege chidvd Strategy 2009 1C:InoCo
429470,Space Pilgrim Episode I: Alpha Centauri,"Space Pilgrim Episode I: Alpha Centauri Adventure Pilgrim Adventures,GrabTheGames StudiosSpace Pilgrim Episode I: Alpha Centauri chidvd Adventure 2015 Pilgrim Adventures,GrabTheGames Studios"
429490,Resilience: Wave Survival,Resilience: Wave Survival Action Jimbob GamesResilience: Wave Survival phrostb Action 2015 Jimbob Games
42950,Elven Legacy: Ranger,Elven Legacy: Ranger Strategy 1C:InoCoElven Legacy: Ranger chidvd Strategy 2009 1C:InoCo
429520,Falcon Gold,Falcon Gold Simulation Spectrum HolobyteFalcon Gold phrostb Simulation 1994 Spectrum Holobyte
429530,Falcon 4.0,Falcon 4.0 Simulation MicroproseFalcon 4.0 phrostb Simulation 1998 Microprose
429570,The Walking Dead: Michonne,The Walking Dead: Michonne Adventure Telltale GamesThe Walking Dead: Michonne Nozomikat Adventure 2016 Telltale Games
429580,A Wild Catgirl Appears!,A Wild Catgirl Appears! Adventure NewWestGamesA Wild Catgirl Appears! chidvd Adventure 2016 NewWestGames
42960,Victoria II,Victoria II Strategy Paradox Development StudioVictoria II sad-commie Strategy 2010 Paradox Development Studio
429600,Fairy Tale Mysteries: The Puppet Thief,"Fairy Tale Mysteries: The Puppet Thief Adventure The House of Fables,Gogii GamesFairy Tale Mysteries: The Puppet Thief chidvd Adventure 2016 The House of Fables,Gogii Games"
429610,The Emerald Maiden: Symphony of Dreams,The Emerald Maiden: Symphony of Dreams Adventure GOGII GamesThe Emerald Maiden: Symphony of Dreams phrostb Adventure 2016 GOGII Games
429620,Dungeon Rushers,Dungeon Rushers Adventure Goblinz StudioDungeon Rushers 94567 Adventure 2016 Goblinz Studio
429680,Spellweaver,Spellweaver Free to Play Dream ReactorSpellweaver chidvd Free to Play 2016 Dream Reactor
429700,Squirbs,Squirbs Action Team IndevSquirbs chidvd Action 2016 Team Indev
429720,IMSCARED,IMSCARED Adventure Ivan Zanotti's MyMadness WorksIMSCARED farmerbillson Adventure 2016 Ivan Zanotti's MyMadness Works
429780,Bunny Hop League,Bunny Hop League Indie PolyDigitalBunny Hop League Steamified Indie 2017 PolyDigital
429790,AdventureQuest 3D,"AdventureQuest 3D Action Artix Entertainment, LLCAdventureQuest 3D ii_voltage_ii Action 2016 Artix Entertainment, LLC"
42980,Victoria: Revolutions,Victoria: Revolutions Strategy Paradox Development StudioVictoria: Revolutions chidvd Strategy 2010 Paradox Development Studio
42990,Sword of the Stars II: Enhanced Edition,Sword of the Stars II: Enhanced Edition Strategy Kerberos ProductionsSword of the Stars II: Enhanced Edition chidvd Strategy 2012 Kerberos Productions
429940,The Sad Story of Emmeline Burns,The Sad Story of Emmeline Burns Adventure ebi-himeThe Sad Story of Emmeline Burns chidvd Adventure 2016 ebi-hime
429950,ABO MANDO,ABO MANDO Action UNDEADABO MANDO chidvd Action 2015 UNDEAD
4300,RoboBlitz,RoboBlitz Action Naked Sky EntertainmentRoboBlitz chidvd Action 2006 Naked Sky Entertainment
43000,Front Mission Evolved,Front Mission Evolved Action Double Helix GamesFront Mission Evolved maplemage Action 2010 Double Helix Games
430020,Dance of Death,Dance of Death Adventure eight game studioDance of Death chidvd Adventure 2015 eight game studio
430080,Elysium: Blood Games,Elysium: Blood Games Casual SimProse StudiosElysium: Blood Games chidvd Casual 2016 SimProse Studios
430190,Wondershot,Wondershot Indie Leikir StudioWondershot phrostb Indie 2016 Leikir Studio
430240,Duplexer,Duplexer Indie Vantage GamesDuplexer phrostb Indie 2016 Vantage Games
430280,Nature Defenders,Nature Defenders Casual Nordic Mist GamesNature Defenders chidvd Casual 2015 Nordic Mist Games
430300,MINUS ZERO,MINUS ZERO Action TRIANGLE SERVICEMINUS ZERO phrostb Action 2016 TRIANGLE SERVICE
430930,Z. Year One,Z. Year One Indie Downward ViralZ. Year One Xuchiex Indie 2017 Downward Viral
430960,Lucy -The Eternity She Wished For-,"Lucy -The Eternity She Wished For- Casual Modern Visual Arts Laboratory,SEO INSEOKLucy -The Eternity She Wished For- lyskal Casual 2016 Modern Visual Arts Laboratory,SEO INSEOK"
43100,World of Zoo,World of Zoo Simulation Blue FangWorld of Zoo AMV72 Simulation 2009 Blue Fang
431060,Астролорды: Оружие Пришельцев,Астролорды: Оружие Пришельцев Free to Play Aratog LLCАстролорды: Оружие Пришельцев chidvd Free to Play 2015 Aratog LLC
431180,WolfQuest,WolfQuest Indie eduwebWolfQuest 76561198009000573 Indie 2015 eduweb
431220,Porradaria 2: Pagode of the Night,Porradaria 2: Pagode of the Night Action CleanWaterSoftPorradaria 2: Pagode of the Night chidvd Action 2015 CleanWaterSoft
431230,Tiny Guardians,Tiny Guardians Adventure KurechiiTiny Guardians phrostb Adventure 2016 Kurechii
431240,Golf With Your Friends,Golf With Your Friends Casual Blacklight InteractiveGolf With Your Friends maplemage Casual 2016 Blacklight Interactive
431250,Mushroom Wars,"Mushroom Wars Action Zillion Whales,Creat StudiosMushroom Wars cade51 Action 2016 Zillion Whales,Creat Studios"
431260,Cursed,Cursed Adventure Jetdogs StudiosCursed chidvd Adventure 2016 Jetdogs Studios
431290,Level 22: Gary’s Misadventures,Level 22: Gary’s Misadventures Action Moving PlayerLevel 22: Gary’s Misadventures chidvd Action 2016 Moving Player
431300,Classic Fun Collection 5 in 1,Classic Fun Collection 5 in 1 Casual 3DDUOClassic Fun Collection 5 in 1 phrostb Casual 2016 3DDUO
431330,Dungeons Are Random,Dungeons Are Random Action PIXELBUGDungeons Are Random chidvd Action 2016 PIXELBUG
431410,Mazement,Mazement Action WronghutMazement dependancy Action 2016 Wronghut
431450,Alchemist's Awakening,Alchemist's Awakening Action Osaris GamesAlchemist's Awakening Aussiefella_69 Action 2016 Osaris Games
431460,Midnight,Midnight Adventure Petite GamesMidnight phrostb Adventure 2016 Petite Games
431470,Inside The Code,Inside The Code Adventure CPsoftInside The Code phrostb Adventure 2016 CPsoft
431500,Clash of the Monsters,Clash of the Monsters Action Cadence GamesClash of the Monsters chidvd Action 2016 Cadence Games
431510,Mystic Destinies: Serendipity of Aeons,Mystic Destinies: Serendipity of Aeons Adventure Aeon Dream StudiosMystic Destinies: Serendipity of Aeons chidvd Adventure 2016 Aeon Dream Studios
431540,Frosty Kiss,"Frosty Kiss Adventure 2Chance Projects,IIchan Eroge TeamFrosty Kiss diego9031 Adventure 2015 2Chance Projects,IIchan Eroge Team"
431560,Hard Room,"Hard Room Action Evgeny Shcherbakov,Denis OvsyannikovHard Room chidvd Action 2016 Evgeny Shcherbakov,Denis Ovsyannikov"
431590,Earn to Die 2,Earn to Die 2 Action Toffee GamesEarn to Die 2 phrostb Action 2016 Toffee Games
431600,Automobilista,Automobilista Racing Reiza StudiosAutomobilista xexilex Racing 2016 Reiza Studios
431610,Hubert's Island Adventure: Mouse o' War,Hubert's Island Adventure: Mouse o' War Action Cheese and Bacon GamesHubert's Island Adventure: Mouse o' War Aussiefella_69 Action 2012 Cheese and Bacon Games
431630,Action Legion,Action Legion Action Aeonic EntertainmentAction Legion phrostb Action 2016 Aeonic Entertainment
431640,Doodle Kingdom,Doodle Kingdom Action JoyBits Ltd.Doodle Kingdom phrostb Action 2016 JoyBits Ltd.
431680,Nuts!: The Battle of the Bulge,Nuts!: The Battle of the Bulge Strategy HexWar GamesNuts!: The Battle of the Bulge phrostb Strategy 2016 HexWar Games
431710,Space Pilgrim Episode II: Epsilon Indi,"Space Pilgrim Episode II: Epsilon Indi Adventure Pilgrim Adventures,GrabTheGames StudiosSpace Pilgrim Episode II: Epsilon Indi chidvd Adventure 2016 Pilgrim Adventures,GrabTheGames Studios"
431730,Aseprite,Aseprite Animation &amp; Modeling David CapelloAseprite 76561198075631259 Animation &amp; Modeling 2016 David Capello
431740,Chowderchu,Chowderchu Action Ryan JensenChowderchu chidvd Action 2016 Ryan Jensen
431770,Rivalry,Rivalry Casual Kew McParlaneRivalry teamrobo Casual 2016 Kew McParlane
431810,Rencounter,Rencounter Indie SPVDRencounter phrostb Indie 2016 SPVD
431830,Drift Into Eternity,Drift Into Eternity Action We Are BotsDrift Into Eternity Steamified Action 2016 We Are Bots
431840,3DRPG,3DRPG Adventure Doomster Entertainment3DRPG chidvd Adventure 2016 Doomster Entertainment
431850,Projector Face,Projector Face Adventure Fluik Entertainment IncProjector Face phrostb Adventure 2016 Fluik Entertainment Inc
431860,Color Chemistry,Color Chemistry Casual voldanColor Chemistry chidvd Casual 2016 voldan
43190,The Haunted: Hells Reach,The Haunted: Hells Reach Action KTX SoftwareThe Haunted: Hells Reach chidvd Action 2011 KTX Software
431910,Psychocat: The Answer,Psychocat: The Answer Action ChewaPsychocat: The Answer chidvd Action 2016 Chewa
432010,World's Dawn,World's Dawn Casual Wayward ProphetWorld's Dawn 76561198030777156 Casual 2016 Wayward Prophet
432020,What's under your blanket !?,What's under your blanket !? Simulation 5WolfWhat's under your blanket !? 76561198068565589 Simulation 2016 5Wolf
432170,Silver Knight,Silver Knight Action Wojciech KrupinskiSilver Knight chidvd Action 2016 Wojciech Krupinski
432180,Discouraged Workers TEEN,Discouraged Workers TEEN Adventure YGGDRASIL STUDIODiscouraged Workers TEEN lyskal Adventure 2015 YGGDRASIL STUDIO
432190,Chef Solitaire: USA,Chef Solitaire: USA Casual The Revills GamesChef Solitaire: USA phrostb Casual 2016 The Revills Games
432230,"Axe, Bow & Staff","Axe, Bow & Staff Action Clewcat GamesAxe, Bow & Staff thugnificent Action 2016 Clewcat Games"
432240,UnderDread,UnderDread Adventure Bigzur GamesUnderDread Steamified Adventure 2016 Bigzur Games
432260,Tiltagon,Tiltagon Action Kiemura LtdTiltagon phrostb Action 2016 Kiemura Ltd
432280,BattleStorm,BattleStorm Action Icy StudiosBattleStorm phrostb Action 2016 Icy Studios
