user_id,user_url,funny,posted,last_edited,item_id,helpful,recommend,sentiment_analysis
SammiichWillKickYourAss,http://steamcommunity.com/id/SammiichWillKickYourAss,5 people found this review funny,"Posted July 31, 2015.",,346110,10 of 19 people (53%) found this review helpful,True,2
nomoreanime,http://steamcommunity.com/id/nomoreanime,1 person found this review funny,"Posted May 23, 2013.",,570,1 of 3 people (33%) found this review helpful,True,2
76561198076135607,http://steamcommunity.com/profiles/76561198076135607,1 person found this review funny,"Posted November 17, 2014.",,242880,1 of 2 people (50%) found this review helpful,True,2
76561198090493264,http://steamcommunity.com/profiles/76561198090493264,1 person found this review funny,Posted January 12.,,104900,1 of 1 people (100%) found this review helpful,True,2
76561198064636400,http://steamcommunity.com/profiles/76561198064636400,1 person found this review funny,"Posted March 5, 2015.",,50300,2 of 2 people (100%) found this review helpful,True,1
squibblyboop,http://steamcommunity.com/id/squibblyboop,88 people found this review funny,"Posted January 17, 2015.",,34900,109 of 131 people (83%) found this review helpful,True,1
squibblyboop,http://steamcommunity.com/id/squibblyboop,4 people found this review funny,Posted July 14.,,219740,3 of 3 people (100%) found this review helpful,True,0
savageshadow,http://steamcommunity.com/id/savageshadow,2 people found this review funny,"Posted November 3, 2014.",,39210,6 of 10 people (60%) found this review helpful,True,1
KittensScythe,http://steamcommunity.com/id/KittensScythe,1 person found this review funny,"Posted November 23, 2015.",,311210,3 of 4 people (75%) found this review helpful,True,1
Sayurimi,http://steamcommunity.com/id/Sayurimi,1 person found this review funny,"Posted June 25, 2015.",,221100,No ratings yet,True,1
sazetal,http://steamcommunity.com/id/sazetal,1 person found this review funny,Posted August 13.,,275850,6 of 7 people (86%) found this review helpful,False,1
sakmurachan,http://steamcommunity.com/id/sakmurachan,9 people found this review funny,"Posted April 3, 2015.","Last edited April 3, 2015.",241560,5 of 7 people (71%) found this review helpful,True,1
sakmurachan,http://steamcommunity.com/id/sakmurachan,3 people found this review funny,"Posted April 3, 2015.",,200710,1 of 1 people (100%) found this review helpful,True,1
TheScareAndCrow,http://steamcommunity.com/id/TheScareAndCrow,1 person found this review funny,"Posted December 25, 2015.",,50300,No ratings yet,True,1
AleksoSmeksoHere,http://steamcommunity.com/id/AleksoSmeksoHere,9 people found this review funny,"Posted July 17, 2015.",,342380,8 of 13 people (62%) found this review helpful,True,2
NO555,http://steamcommunity.com/id/NO555,3 people found this review funny,"Posted October 30, 2015.",,401920,4 of 17 people (24%) found this review helpful,True,1
76561198096849171,http://steamcommunity.com/profiles/76561198096849171,1 person found this review funny,Posted January 16.,,730,2 of 2 people (100%) found this review helpful,True,1
jp4556,http://steamcommunity.com/id/jp4556,1 person found this review funny,"Posted November 9, 2015.",,318100,3 of 9 people (33%) found this review helpful,True,1
76561198090934295,http://steamcommunity.com/profiles/76561198090934295,7 people found this review funny,Posted March 19.,Last edited May 3.,262060,6 of 14 people (43%) found this review helpful,True,1
76561198090934295,http://steamcommunity.com/profiles/76561198090934295,1 person found this review funny,"Posted December 7, 2015.",Last edited March 19.,299480,13 of 30 people (43%) found this review helpful,False,1
76561198050721825,http://steamcommunity.com/profiles/76561198050721825,2 people found this review funny,"Posted August 5, 2015.",,34900,2 of 3 people (67%) found this review helpful,True,1
76561198050721825,http://steamcommunity.com/profiles/76561198050721825,1 person found this review funny,"Posted January 21, 2015.",,12210,0 of 1 people (0%) found this review helpful,True,0
ScreamingAngels,http://steamcommunity.com/id/ScreamingAngels,8 people found this review funny,"Posted May 26, 2015.","Last edited May 26, 2015.",244850,162 of 180 people (90%) found this review helpful,True,1
01221733,http://steamcommunity.com/id/01221733,1 person found this review funny,"Posted August 17, 2015.",,41070,No ratings yet,True,1
76561198021193389,http://steamcommunity.com/profiles/76561198021193389,1 person found this review funny,"Posted April 14, 2015.",,24010,4 of 6 people (67%) found this review helpful,False,1
19-20-5-20-27-5-18,http://steamcommunity.com/id/19-20-5-20-27-5-18,1 person found this review funny,"Posted April 3, 2015.",,230410,No ratings yet,True,1
Lord_Scubbs,http://steamcommunity.com/id/Lord_Scubbs,1 person found this review funny,"Posted November 14, 2015.",,306130,2 of 2 people (100%) found this review helpful,True,1
M_D_,http://steamcommunity.com/id/M_D_,1 person found this review funny,"Posted July 17, 2015.","Last edited July 17, 2015.",384021,26 of 42 people (62%) found this review helpful,False,2
76561198057982190,http://steamcommunity.com/profiles/76561198057982190,1 person found this review funny,Posted June 20.,,310560,12 of 20 people (60%) found this review helpful,True,1
76561198060550550,http://steamcommunity.com/profiles/76561198060550550,1 person found this review funny,Posted June 13.,,24010,2 of 5 people (40%) found this review helpful,False,1
YourNormalAverageGuy,http://steamcommunity.com/id/YourNormalAverageGuy,1 person found this review funny,"Posted January 13, 2015.",,220,7 of 8 people (88%) found this review helpful,True,0
76561198024316193,http://steamcommunity.com/profiles/76561198024316193,1 person found this review funny,"Posted May 20, 2014.",,261980,2 of 2 people (100%) found this review helpful,False,1
ZechLZ,http://steamcommunity.com/id/ZechLZ,1 person found this review funny,"Posted October 14, 2015.","Last edited November 28, 2015.",730,No ratings yet,True,0
76561198054566872,http://steamcommunity.com/profiles/76561198054566872,4 people found this review funny,"Posted May 8, 2015.",,356670,13 of 16 people (81%) found this review helpful,True,1
koddles,http://steamcommunity.com/id/koddles,1 person found this review funny,"Posted July 3, 2015.",,313740,1 of 1 people (100%) found this review helpful,True,0
koddles,http://steamcommunity.com/id/koddles,2 people found this review funny,"Posted April 9, 2015.",,730,3 of 5 people (60%) found this review helpful,True,2
76561198028617374,http://steamcommunity.com/profiles/76561198028617374,1 person found this review funny,"Posted April 29, 2015.",,218620,1 of 3 people (33%) found this review helpful,True,2
76561198039942668,http://steamcommunity.com/profiles/76561198039942668,14 people found this review funny,Posted August 12.,,254700,24 of 27 people (89%) found this review helpful,True,1
76561198093465910,http://steamcommunity.com/profiles/76561198093465910,1 person found this review funny,"Posted July 11, 2015.",,335300,1 of 2 people (50%) found this review helpful,True,2
76561198071122396,http://steamcommunity.com/profiles/76561198071122396,1 person found this review funny,Posted February 21.,,377160,2 of 4 people (50%) found this review helpful,True,2
serialies,http://steamcommunity.com/id/serialies,9 people found this review funny,"Posted May 19, 2015.",,226860,332 of 384 people (86%) found this review helpful,True,1
madfighter44,http://steamcommunity.com/id/madfighter44,1 person found this review funny,"Posted January 19, 2014.",,237110,No ratings yet,True,2
Serwus00,http://steamcommunity.com/id/Serwus00,2 people found this review funny,"Posted August 22, 2014.",,42680,1 of 3 people (33%) found this review helpful,True,1
Serwus00,http://steamcommunity.com/id/Serwus00,1 person found this review funny,"Posted September 20, 2014.",,55100,0 of 2 people (0%) found this review helpful,True,2
-SEVEN-,http://steamcommunity.com/id/-SEVEN-,3 people found this review funny,Posted June 27.,,274940,40 of 54 people (74%) found this review helpful,True,1
-SEVEN-,http://steamcommunity.com/id/-SEVEN-,3 people found this review funny,Posted June 27.,Last edited June 28.,406210,9 of 14 people (64%) found this review helpful,True,2
-SEVEN-,http://steamcommunity.com/id/-SEVEN-,1 person found this review funny,Posted June 13.,Last edited June 27.,428190,3 of 7 people (43%) found this review helpful,False,1
76561198088748682,http://steamcommunity.com/profiles/76561198088748682,1 person found this review funny,"Posted October 19, 2015.",,8930,5 of 6 people (83%) found this review helpful,True,1
76561198088748682,http://steamcommunity.com/profiles/76561198088748682,2 people found this review funny,"Posted October 15, 2015.","Last edited October 26, 2015.",224540,12 of 25 people (48%) found this review helpful,True,2
76561198072751883,http://steamcommunity.com/profiles/76561198072751883,1 person found this review funny,"Posted August 14, 2015.",,359320,4 of 9 people (44%) found this review helpful,True,1
SGT_Corrion,http://steamcommunity.com/id/SGT_Corrion,12 people found this review funny,"Posted December 24, 2012.","Last edited January 7, 2014.",300,4 of 6 people (67%) found this review helpful,True,1
SEFIATTI,http://steamcommunity.com/id/SEFIATTI,67 people found this review funny,"Posted April 10, 2015.",,224260,55 of 72 people (76%) found this review helpful,True,1
Shudow,http://steamcommunity.com/id/Shudow,15 people found this review funny,"Posted October 23, 2015.",,105600,10 of 45 people (22%) found this review helpful,False,2
Retroatsteam,http://steamcommunity.com/id/Retroatsteam,1 person found this review funny,Posted February 22.,,391540,1 of 1 people (100%) found this review helpful,True,1
76561198070656883,http://steamcommunity.com/profiles/76561198070656883,1 person found this review funny,Posted March 19.,,359320,2 of 12 people (17%) found this review helpful,True,2
ShadowGamingAUS,http://steamcommunity.com/id/ShadowGamingAUS,4 people found this review funny,"Posted April 5, 2014.",,265930,7 of 8 people (88%) found this review helpful,True,1
ShadowGamingAUS,http://steamcommunity.com/id/ShadowGamingAUS,1 person found this review funny,"Posted December 30, 2013.",,24240,5 of 7 people (71%) found this review helpful,True,1
76561198155174469,http://steamcommunity.com/profiles/76561198155174469,1 person found this review funny,"Posted December 12, 2014.",,304930,1 of 1 people (100%) found this review helpful,True,2
76561198067704936,http://steamcommunity.com/profiles/76561198067704936,3 people found this review funny,"Posted January 31, 2015.",,317660,0 of 3 people (0%) found this review helpful,False,2
76561197995483380,http://steamcommunity.com/profiles/76561197995483380,1 person found this review funny,Posted July 17.,,364360,0 of 7 people (0%) found this review helpful,True,1
76561198088857515,http://steamcommunity.com/profiles/76561198088857515,10 people found this review funny,"Posted December 25, 2014.",,298110,17 of 20 people (85%) found this review helpful,True,1
76561198103635105,http://steamcommunity.com/profiles/76561198103635105,1 person found this review funny,"Posted January 15, 2015.",,261640,1 of 4 people (25%) found this review helpful,False,1
76561197991723203,http://steamcommunity.com/profiles/76561197991723203,1 person found this review funny,"Posted June 5, 2015.",,236510,No ratings yet,False,0
Eshdawg,http://steamcommunity.com/id/Eshdawg,1 person found this review funny,Posted June 25.,Last edited June 25.,433850,0 of 3 people (0%) found this review helpful,True,1
Terminally-Chill,http://steamcommunity.com/id/Terminally-Chill,23 people found this review funny,"Posted November 15, 2015.",,251310,14 of 29 people (48%) found this review helpful,True,1
Terminally-Chill,http://steamcommunity.com/id/Terminally-Chill,4 people found this review funny,"Posted July 16, 2015.",,42160,6 of 13 people (46%) found this review helpful,True,2
Terminally-Chill,http://steamcommunity.com/id/Terminally-Chill,4 people found this review funny,"Posted January 28, 2015.","Last edited January 28, 2015.",258950,6 of 14 people (43%) found this review helpful,True,1
Terminally-Chill,http://steamcommunity.com/id/Terminally-Chill,11 people found this review funny,"Posted July 16, 2015.",,284930,5 of 13 people (38%) found this review helpful,True,0
